endtime,currQr,prevQr,stationName,failureCode,tipoFalla,resultado,notes
2026-06-05 11:30:56.363,B1-050626-03-K16D03,B1-050626-03-K16D03,Black Box 2 SSR - RF Chamber BLE Test,TIT2-DATA-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133378"", ""label_qr"": ""B1-050626-03-K16D03"", ""pcba_qr"": ""UNKNOWN"", ""mac_id"": ""53:16:14:4F:0D:7A"", ""rssi_dbm"": -79, ""battery_voltage_v"": 13.0, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-05 12:33:50.070,B1-050626-00-K16E50,B1-050626-00-K16E50,Black Box 2 SSR - RF Chamber BLE Test,TIT2-DATA-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133378"", ""label_qr"": ""B1-050626-00-K16E50"", ""pcba_qr"": ""UNKNOWN"", ""mac_id"": ""1C:4B:E4:01:0F:A0"", ""rssi_dbm"": -72, ""battery_voltage_v"": 6.5, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-05 12:36:54.407,B1-050626-05-K16F15,B1-050626-05-K16F15,Black Box 2 SSR - RF Chamber BLE Test,TIT2-DATA-002,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133378"", ""label_qr"": ""B1-050626-05-K16F15"", ""pcba_qr"": ""C8-050626-K85911"", ""mac_id"": ""C0:43:85:46:CA:93"", ""rssi_dbm"": -85, ""battery_voltage_v"": 3.4, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-05 12:38:37.793,B1-050626-01-K16E81,B1-050626-01-K16E81,Black Box 2 SSR - RF Chamber BLE Test,TIT2-DATA-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133378"", ""label_qr"": ""B1-050626-01-K16E81"", ""pcba_qr"": ""UNKNOWN"", ""mac_id"": ""11:59:97:E2:4A:BD"", ""rssi_dbm"": -80, ""battery_voltage_v"": 6.6, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-05 12:42:02.977,B1-050626-03-K16F03,B1-050626-03-K16F03,Black Box 2 SSR - RF Chamber BLE Test,TIT2-DATA-002,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133378"", ""label_qr"": ""B1-050626-03-K16F03"", ""pcba_qr"": ""C8-150426-K63950"", ""mac_id"": ""D9:13:38:D0:25:0C"", ""rssi_dbm"": -76, ""battery_voltage_v"": 3.4, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-05 12:44:08.707,B1-050626-04-K16F04,B1-050626-04-K16F04,Black Box 2 SSR - RF Chamber BLE Test,TIT2-DATA-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133378"", ""label_qr"": ""B1-050626-04-K16F04"", ""pcba_qr"": ""UNKNOWN"", ""mac_id"": ""37:DC:00:5E:81:44"", ""rssi_dbm"": -79, ""battery_voltage_v"": 3.7, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-05 12:44:36.603,B1-050626-04-K16F04,B1-050626-04-K16F04,Black Box 2 SSR - RF Chamber BLE Test,TIT2-DATA-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133378"", ""label_qr"": ""B1-050626-04-K16F04"", ""pcba_qr"": ""UNKNOWN"", ""mac_id"": ""32:0C:EC:5C:7A:6D"", ""rssi_dbm"": -72, ""battery_voltage_v"": 13.2, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-05 12:46:31.020,B1-050626-02-K16F02,B1-050626-02-K16F02,Black Box 2 SSR - RF Chamber BLE Test,TIT2-DATA-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133378"", ""label_qr"": ""B1-050626-02-K16F02"", ""pcba_qr"": ""UNKNOWN"", ""mac_id"": ""3E:41:2D:E0:CB:B2"", ""rssi_dbm"": -78, ""battery_voltage_v"": 23.2, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-05 12:46:52.203,B1-050626-02-K16F02,B1-050626-02-K16F02,Black Box 2 SSR - RF Chamber BLE Test,TIT2-DATA-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133378"", ""label_qr"": ""B1-050626-02-K16F02"", ""pcba_qr"": ""UNKNOWN"", ""mac_id"": ""0F:76:8B:33:D4:24"", ""rssi_dbm"": -79, ""battery_voltage_v"": 19.2, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-05 14:53:30.447,B1-040626-01-K16B71,B1-040626-01-K16B71,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133378"", ""label_qr"": ""B1-040626-01-K16B71"", ""pcba_qr"": ""UNKNOWN"", ""mac_id"": ""UNKNOWN"", ""rssi_dbm"": null, ""battery_voltage_v"": null, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-05 14:58:02.307,B1-050626-02-K16D22,B1-050626-02-K16D22,Black Box 2 SSR - RF Chamber BLE Test,TIT2-DATA-002,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133378"", ""label_qr"": ""B1-050626-02-K16D22"", ""pcba_qr"": ""C8-050626-K85872"", ""mac_id"": ""CE:53:23:A2:13:C4"", ""rssi_dbm"": -78, ""battery_voltage_v"": 3.4, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-05 14:58:28.410,B1-050626-02-K16D22,B1-050626-02-K16D22,Black Box 2 SSR - RF Chamber BLE Test,TIT2-DATA-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133378"", ""label_qr"": ""B1-050626-02-K16D22"", ""pcba_qr"": ""UNKNOWN"", ""mac_id"": ""10:C2:CD:33:A3:CF"", ""rssi_dbm"": -74, ""battery_voltage_v"": 16.7, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-05 15:00:13.033,B1-040626-01-K16B71,B1-040626-01-K16B71,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133378"", ""label_qr"": ""B1-040626-01-K16B71"", ""pcba_qr"": ""UNKNOWN"", ""mac_id"": ""UNKNOWN"", ""rssi_dbm"": null, ""battery_voltage_v"": null, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-05 15:22:23.187,B1-040626-01-K16B71,B1-040626-01-K16B71,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133378"", ""label_qr"": ""B1-040626-01-K16B71"", ""pcba_qr"": ""UNKNOWN"", ""mac_id"": ""UNKNOWN"", ""rssi_dbm"": null, ""battery_voltage_v"": null, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-05 15:26:05.950,B1-040626-00-K16C60,B1-040626-00-K16C60,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133378"", ""label_qr"": ""B1-040626-00-K16C60"", ""pcba_qr"": ""TITANITE V2.0.3.2,002-P10,1226,0003743"", ""mac_id"": ""E1:8A:9A:47:42:AF"", ""rssi_dbm"": -31, ""battery_voltage_v"": 3.2, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL"", ""failure_reason"": ""backward_check_failed""}"
2026-06-05 15:28:01.163,B1-040626-01-K16B71,B1-040626-01-K16B71,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133378"", ""label_qr"": ""B1-040626-01-K16B71"", ""pcba_qr"": ""UNKNOWN"", ""mac_id"": ""UNKNOWN"", ""rssi_dbm"": null, ""battery_voltage_v"": null, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-05 15:53:19.080,B1-040626-01-K16B71,B1-040626-01-K16B71,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133378"", ""label_qr"": ""B1-040626-01-K16B71"", ""pcba_qr"": ""UNKNOWN"", ""mac_id"": ""UNKNOWN"", ""rssi_dbm"": null, ""battery_voltage_v"": null, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-08 10:38:11.650,B1-050626-04-K16D84,B1-050626-04-K16D84,Black Box 2 SSR - RF Chamber BLE Test,TIT2-DATA-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133412"", ""label_qr"": ""B1-050626-04-K16D84"", ""pcba_qr"": ""UNKNOWN"", ""mac_id"": ""16:70:25:4D:FB:D3"", ""rssi_dbm"": -65, ""battery_voltage_v"": 24.0, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-08 11:52:40.690,B1-020626-03-L16013,B1-020626-03-L16013,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133412"", ""label_qr"": ""B1-020626-03-L16013"", ""pcba_qr"": ""TITANITE V2.0.3.2,002-P10,5125,0000357"", ""mac_id"": ""F8:3E:F0:33:5B:83"", ""rssi_dbm"": -59, ""battery_voltage_v"": 3.2, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-08 11:54:18.067,B1-030626-05-K16695,B1-020626-04-K16424,Black Box 2 SSR - RF Chamber BLE Test,TIT2-DATA-002,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133412"", ""label_qr"": ""B1-030626-05-K16695"", ""pcba_qr"": ""B1-020626-03-K16353"", ""mac_id"": ""E4:22:24:DB:8C:39"", ""rssi_dbm"": -31, ""battery_voltage_v"": 3.2, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-08 11:58:08.650,B1-050626-02-K16E22,B1-050626-02-K16E22,Black Box 2 SSR - RF Chamber BLE Test,TIT2-DATA-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133412"", ""label_qr"": ""B1-050626-02-K16E22"", ""pcba_qr"": ""UNKNOWN"", ""mac_id"": ""12:CC:CD:22:5A:54"", ""rssi_dbm"": -71, ""battery_voltage_v"": 9.9, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-08 12:14:08.077,B1-050626-05-K16F55,B1-050626-05-K16F55,Black Box 2 SSR - RF Chamber BLE Test,TIT2-DATA-002,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133378"", ""label_qr"": ""B1-050626-05-K16F55"", ""pcba_qr"": ""C8-050626-K87061"", ""mac_id"": ""C1:F6:79:5F:CE:58"", ""rssi_dbm"": -87, ""battery_voltage_v"": 3.4, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-08 12:17:34.043,B1-050626-05-K16E15,B1-050626-05-K16E15,Black Box 2 SSR - RF Chamber BLE Test,TIT2-DATA-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133378"", ""label_qr"": ""B1-050626-05-K16E15"", ""pcba_qr"": ""UNKNOWN"", ""mac_id"": ""3B:06:B5:1B:A9:01"", ""rssi_dbm"": -76, ""battery_voltage_v"": 10.8, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-08 12:18:16.537,B1-050626-00-K16C90,B1-050626-00-K16C90,Black Box 2 SSR - RF Chamber BLE Test,TIT2-DATA-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133378"", ""label_qr"": ""B1-050626-00-K16C90"", ""pcba_qr"": ""UNKNOWN"", ""mac_id"": ""16:E9:56:3B:B5:EB"", ""rssi_dbm"": -77, ""battery_voltage_v"": 1.2, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-08 12:21:37.160,B1-040626-00-K16B70,B1-040626-00-K16B70,Black Box 2 SSR - RF Chamber BLE Test,TIT2-DATA-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133412"", ""label_qr"": ""B1-040626-00-K16B70"", ""pcba_qr"": ""UNKNOWN"", ""mac_id"": ""3B:06:B5:1B:A9:01"", ""rssi_dbm"": -74, ""battery_voltage_v"": 10.8, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-08 12:22:28.440,B1-050626-04-K16F84,B1-050626-04-K16F84,Black Box 2 SSR - RF Chamber BLE Test,TIT2-DATA-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133412"", ""label_qr"": ""B1-050626-04-K16F84"", ""pcba_qr"": ""UNKNOWN"", ""mac_id"": ""3A:6A:33:1B:F4:70"", ""rssi_dbm"": -69, ""battery_voltage_v"": 16.6, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-08 12:31:15.367,B1-050626-00-K16F20,B1-050626-00-K16F20,Black Box 2 SSR - RF Chamber BLE Test,TIT2-DATA-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133412"", ""label_qr"": ""B1-050626-00-K16F20"", ""pcba_qr"": ""UNKNOWN"", ""mac_id"": ""15:6A:BA:F6:74:99"", ""rssi_dbm"": -84, ""battery_voltage_v"": 15.4, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-08 13:34:48.313,B1-050626-05-K16F45,"TITANITE V2.0.3.2,002-P10,1226,0004064",Black Box 2 SSR - RF Chamber BLE Test,TIT2-DATA-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133412"", ""label_qr"": ""B1-050626-05-K16F45"", ""pcba_qr"": ""UNKNOWN"", ""mac_id"": ""7E:C3:09:F2:48:D7"", ""rssi_dbm"": -64, ""battery_voltage_v"": 13.0, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-08 13:39:47.273,B1-050626-03-K16E03,B1-050626-03-K16E03,Black Box 2 SSR - RF Chamber BLE Test,TIT2-DATA-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133412"", ""label_qr"": ""B1-050626-03-K16E03"", ""pcba_qr"": ""UNKNOWN"", ""mac_id"": ""03:04:F1:29:78:83"", ""rssi_dbm"": -82, ""battery_voltage_v"": 20.9, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-08 13:49:11.813,B1-040626-01-K16B71,B1-040626-01-K16B71,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133412"", ""label_qr"": ""B1-040626-01-K16B71"", ""pcba_qr"": ""UNKNOWN"", ""mac_id"": ""UNKNOWN"", ""rssi_dbm"": null, ""battery_voltage_v"": null, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-08 15:13:58.740,B1-050626-03-K16E23,B1-050626-03-K16E23,Black Box 2 SSR - RF Chamber BLE Test,TIT2-DATA-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133412"", ""label_qr"": ""B1-050626-03-K16E23"", ""pcba_qr"": ""UNKNOWN"", ""mac_id"": ""10:B4:8A:34:E5:84"", ""rssi_dbm"": -64, ""battery_voltage_v"": 19.7, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-08 15:19:07.923,B1-050626-02-K16D12,B1-050626-02-K16D12,Black Box 2 SSR - RF Chamber BLE Test,TIT2-DATA-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133412"", ""label_qr"": ""B1-050626-02-K16D12"", ""pcba_qr"": ""UNKNOWN"", ""mac_id"": ""0D:E5:86:49:7E:8F"", ""rssi_dbm"": -84, ""battery_voltage_v"": 10.2, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-08 16:00:10.933,B1-040626-01-K16B71,B1-040626-01-K16B71,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133412"", ""label_qr"": ""B1-040626-01-K16B71"", ""pcba_qr"": ""UNKNOWN"", ""mac_id"": ""UNKNOWN"", ""rssi_dbm"": null, ""battery_voltage_v"": null, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-08 16:02:06.017,B1-040626-01-K16B71,B1-040626-01-K16B71,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133412"", ""label_qr"": ""B1-040626-01-K16B71"", ""pcba_qr"": ""UNKNOWN"", ""mac_id"": ""UNKNOWN"", ""rssi_dbm"": null, ""battery_voltage_v"": null, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-08 16:11:37.173,B1-040626-01-K16B71,B1-040626-01-K16B71,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133412"", ""label_qr"": ""B1-040626-01-K16B71"", ""pcba_qr"": ""UNKNOWN"", ""mac_id"": ""UNKNOWN"", ""rssi_dbm"": null, ""battery_voltage_v"": null, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-09 07:56:16.020,B1-040626-01-K16B71,B1-040626-01-K16B71,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133412"", ""label_qr"": ""B1-040626-01-K16B71"", ""pcba_qr"": ""UNKNOWN"", ""mac_id"": ""UNKNOWN"", ""rssi_dbm"": null, ""battery_voltage_v"": null, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-09 08:33:44.960,B1-080626-00-K17130,B1-080626-00-K17130,Black Box 2 SSR - RF Chamber BLE Test,TIT2-DATA-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133412"", ""label_qr"": ""B1-080626-00-K17130"", ""pcba_qr"": ""UNKNOWN"", ""mac_id"": ""0B:51:7A:E8:5A:9D"", ""rssi_dbm"": -72, ""battery_voltage_v"": 10.7, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-09 09:51:12.843,B1-080626-03-K17113,B1-080626-03-K17113,Black Box 2 SSR - RF Chamber BLE Test,TIT2-DATA-002,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133412"", ""label_qr"": ""B1-080626-03-K17113"", ""pcba_qr"": ""1F-220526-K79053"", ""mac_id"": ""D3:68:F9:67:76:E3"", ""rssi_dbm"": -79, ""battery_voltage_v"": 3.6, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-09 10:00:52.400,B1-050626-01-K16D71,B1-050626-01-K16D71,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133412"", ""label_qr"": ""B1-050626-01-K16D71"", ""pcba_qr"": ""TITANITE V2.0.3.2,002-P10,1226,0004220"", ""mac_id"": ""DD:5D:7C:AD:9A:3B"", ""rssi_dbm"": -32, ""battery_voltage_v"": 3.2, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL"", ""failure_reason"": ""backward_check_failed""}"
2026-06-09 09:57:22.803,B1-050626-01-K16D71,B1-050626-01-K16D71,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133412"", ""label_qr"": ""B1-050626-01-K16D71"", ""pcba_qr"": ""TITANITE V2.0.3.2,002-P10,1226,0004220"", ""mac_id"": ""DD:5D:7C:AD:9A:3B"", ""rssi_dbm"": -32, ""battery_voltage_v"": 3.2, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL"", ""failure_reason"": ""backward_check_failed""}"
2026-06-09 11:11:08.937,B1-050626-01-K16D71,B1-050626-01-K16D71,Black Box 2 SSR - RF Chamber BLE Test,TIT2-DATA-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133412"", ""label_qr"": ""B1-050626-01-K16D71"", ""pcba_qr"": ""UNKNOWN"", ""mac_id"": ""3D:76:25:EB:87:21"", ""rssi_dbm"": -85, ""battery_voltage_v"": 17.8, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-09 10:56:42.357,B1-050626-01-K16D71,B1-050626-01-K16D71,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133412"", ""label_qr"": ""B1-050626-01-K16D71"", ""pcba_qr"": ""TITANITE V2.0.3.2,002-P10,1226,0004220"", ""mac_id"": ""DD:5D:7C:AD:9A:3B"", ""rssi_dbm"": -35, ""battery_voltage_v"": 3.2, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL"", ""failure_reason"": ""backward_check_failed""}"
2026-06-09 10:43:11.890,B1-080626-04-K16F94,B1-080626-04-K16F94,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133412"", ""label_qr"": ""B1-080626-04-K16F94"", ""pcba_qr"": ""UNKNOWN"", ""mac_id"": ""UNKNOWN"", ""rssi_dbm"": null, ""battery_voltage_v"": null, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
2026-06-09 10:52:57.687,B1-080626-04-K16F94,B1-080626-04-K16F94,Black Box 2 SSR - RF Chamber BLE Test,TIT2-BLE-000,RF Chamber BLE Test,FAILED,"{""station"": ""Black Box 2 SSR - RF Chamber BLE Test"", ""work_order"": ""133412"", ""label_qr"": ""B1-080626-04-K16F94"", ""pcba_qr"": ""UNKNOWN"", ""mac_id"": ""UNKNOWN"", ""rssi_dbm"": null, ""battery_voltage_v"": null, ""rssi_pass_range"": ""-40 to -10 dBm"", ""battery_min_v"": 2.98, ""battery_max_v"": 3.3, ""test_result"": ""FAIL""}"
